omg,produktnamn,correctRow,utd13,utd12,utd11,utd10
202041,Europatipset,2X1X2XX11X11X,141700,2737,129,38
202040,Stryktipset,X11X121X1X112,69288,1162,84,27
202040,Europatipset,X22212X122212,1891708,44463,1197,226
202040,Europatipset,1211X221X12XX,320080,6423,229,53
202039,Stryktipset,X22XX22X2X21X,1500000,12037,710,175
202039,Europatipset,X22112211XX12,6721,170,0,0
202039,Europatipset,2X1X212X22X1X,2297996,20414,622,129
202038,Stryktipset,211111XX12XX1,272727,1223,76,21
202038,Europatipset,21X1112112X21,196714,3277,130,33
202038,Europatipset,2211X2XXX11XX,359505,7757,334,85
202037,Stryktipset,112211222X211,468750,3281,207,57
202037,Europatipset,21X12222X1X21,26051,621,31,0
202037,Europatipset,22XX22X1X2211,3438196,43190,1291,269
202036,Stryktipset,2122222211X12,34687,515,38,0
202036,Europatipset,X12X21XXX12X2,2003957,28493,1015,217
202036,Europatipset,X12X212X22222,210870,7674,372,95
202035,Stryktipset,X12111112X1XX,4333333,14604,761,183
202035,Europatipset,22X2X2X11X111,187903,4524,229,69
202035,Europatipset,21XXX12112212,10000000,39412,997,198
202034,Stryktipset,X121X2X222111,500000,3346,196,49
202034,Europatipset,2112221212X21,309,16,0,0
202034,Europatipset,21211XX1222X1,303488,4968,208,55
202033,Stryktipset,2X111222XXXX1,10000000,56540,2039,416
202033,Europatipset,211XX111122X2,106956,3104,121,32
202033,Europatipset,1XXX1122212X1,1684737,9138,328,82
202032,Stryktipset,11222XX12212X,2000000,6436,311,70
202032,Europatipset,1111X12121X2X,20904,591,32,0
202032,Europatipset,221X2212X1121,596188,8623,315,73
202031,Stryktipset,1X11X2X2XX2X2,10000000,16665,859,199
202031,Europatipset,2221X2X1XXXX2,154861,3181,135,39
202031,Europatipset,2XXX2X1111211,59203,1424,81,28
202030,Stryktipset,211211X2X1212,160714,1642,108,30
202030,Europatipset,1X1X2X11XXX12,1197923,9541,445,124
202030,Europatipset,2X2XX12XX1221,70272,1660,80,24
202029,Stryktipset,1212211112212,20429,388,33,0
202029,Europatipset,12X111XX1XX12,22262,594,33,0
202029,Europatipset,212X1X11X1XX2,10000000,28026,740,153
202028,Stryktipset,X21X22X211112,2000000,12058,604,138
202028,Europatipset,2112X21211121,3783,117,0,0
202028,Europatipset,1111121XXX211,3762891,24586,739,166
202027,Stryktipset,1121221X121XX,2948,72,0,0
202027,Europatipset,1211X1X22X21X,10000000,68384,1414,268
202027,Europatipset,X11X1111222X2,287476,4133,215,67
202026,Stryktipset,XX121222221X1,184216,2371,148,41
202026,Europatipset,11X2122111X2X,24367,538,27,0
202026,Europatipset,22212212X11XX,106240,1527,71,22
202025,Stryktipset,1221XXXX22X12,2669162,15279,880,224
202025,Europatipset,1XX1X22XX222X,819338,26410,1167,240
202025,Europatipset,X12111222X1XX,94468,1722,71,20
202024,Europatipset,11X121X11XX22,14545,419,24,0
202024,Europatipset,1XX21221XX12X,149543,2376,110,32
202023,Europatipset,1122111211XXX,224813,1542,57,15
202023,Europatipset,212XX22XX11X2,2204119,46049,1267,267
202022,Europatipset,22XX22X2XX11X,10000000,112089,2888,644
202022,Europatipset,1122212X21122,2438,51,0,0
202021,Europatipset,1222X22X11XXX,2158478,18639,641,143
202020,Europatipset,12X2X2X22XX11,10000000,16530,461,100
202011,Stryktipset,1212111211111,1113,22,0,0
202011,Europatipset,11111X2212121,12751,305,17,0
202011,Europatipset,1X2122X2X11X1,587063,19877,633,152
202010,Stryktipset,1112XX2X12121,266666,2122,131,36
202010,Europatipset,2X1X2211XX1X1,77960,1241,54,16
202010,Europatipset,111X12X11X2X1,2699192,29281,831,157
202009,Stryktipset,X1X1X1X2XX11X,4305737,28968,1252,246
202009,Europatipset,21122XXX211X1,10000000,108284,2263,366
202009,Europatipset,X221X2X12X221,806139,6472,225,55
202008,Stryktipset,2111XX21X1111,8319,167,16,0
202008,Europatipset,1X211X111112X,4608,115,0,0
202008,Europatipset,111X212111X12,17723,274,16,0
202007,Stryktipset,212X22X12X221,1613884,14258,899,229
202007,Europatipset,21121X2221111,515640,5168,197,49
202007,Europatipset,12122222X2121,593536,8116,300,71
202006,Stryktipset,X12112X121212,6486,141,0,0
202006,Europatipset,1X2XX1X212222,136643,2846,108,27
202006,Europatipset,21121X122111X,30388,638,30,0
202005,Stryktipset,1X12X2XX11X2X,333333,2846,178,50
202005,Europatipset,1X21211212121,1623529,35224,1681,378
202005,Europatipset,1X2X1X1121121,286978,4761,188,49
202004,Stryktipset,X2XX22X2112X1,1705834,18408,919,186
202004,Europatipset,X21X122X1X11X,178962,5643,282,79
202004,Europatipset,1X11X112X2221,67094,1422,56,15
202003,Stryktipset,XX1X2X1X1X112,3250000,59925,3168,589
202003,Europatipset,1212X2X11X211,1282,31,0,0
202003,Europatipset,111X2XX21X222,153519,2157,93,25
202002,Stryktipset,21112X2XX22XX,667558,7171,380,88
202002,Europatipset,121112122XX12,54452,1500,67,20
202002,Europatipset,22211111X2111,21683,441,19,0
202001,Stryktipset,X111X1212X2X1,172490,2581,155,40
202001,Europatipset,11211X1X22112,160565,2753,124,36
202001,Europatipset,11X221X222XX2,1221505,11678,332,73
201952,Stryktipset,22X1X22112122,105691,892,60,18
201952,Europatipset,21X2111XXX1X2,1367986,13067,448,103
201952,Europatipset,21121111222X2,176809,4352,190,51
201951,Stryktipset,1222121X1X112,313044,2116,139,40
201951,Europatipset,XX1222X211222,95953,1916,86,25
201951,Europatipset,2122X221X1111,10000000,40896,1261,262
201950,Stryktipset,12X12122X2X1X,10000000,71999,2739,530
201950,Europatipset,2111121XX2XX2,49170,685,39,0
201950,Europatipset,2X21XXXX22211,4222927,39888,1278,283
201949,Stryktipset,221X112111211,39288,552,38,0
201949,Europatipset,11111111XXX12,20479,481,24,0
201949,Europatipset,212X122XX1112,51010,812,41,0
201948,Stryktipset,21121XX221112,543478,1580,81,21
201948,Europatipset,1212X2X2XXX21,375216,5069,189,48
201948,Europatipset,XXX1221222122,358358,5267,160,37
201947,Stryktipset,1X2222221X112,648589,3608,172,38
201947,Europatipset,111112X112111,6148,88,0,0
201947,Europatipset,X1X2122221X12,3587578,32534,1079,212
201946,Stryktipset,2211X1111111X,1596,22,0,0
201946,Europatipset,2212221X11XX2,29543,590,27,0
201946,Europatipset,2122XX11XX211,54467,590,29,0
201945,Stryktipset,X112122X11X12,35101,366,30,0
201945,Europatipset,XX111221111X1,164026,2745,95,25
201945,Europatipset,11111XX2X1212,247905,5950,256,65
201944,Stryktipset,2X11122111122,35369,344,23,0
201944,Europatipset,2X1121221X11X,26052,362,22,0
201944,Europatipset,X222X12211112,97977,1454,70,22
201943,Stryktipset,1XX21XX111112,344368,2115,117,31
201943,Europatipset,212X21111X212,26796,703,33,0
201943,Europatipset,1X2X2X12X1111,31951,554,29,0
201942,Stryktipset,1X1X1X2122111,38498,396,30,0
201942,Europatipset,XX11121122X21,611214,4032,168,44
201942,Europatipset,X121X1X221111,153057,2516,114,33
201941,Stryktipset,2X1112XXX1221,3629,45,0,0
201941,Europatipset,11X21111X1211,23389,172,0,0
201941,Europatipset,2112X2X12X112,43874,460,24,0
201940,Stryktipset,112X211111111,32794,517,35,0
201940,Europatipset,XXX221211112X,55332,673,35,0
201940,Europatipset,12122X1X2121X,10000000,41249,1013,183
201939,Stryktipset,XX11112121X2X,289473,2529,131,33
201939,Europatipset,122211X2X2X12,434564,3930,148,37
201939,Europatipset,1XX122221112X,18580,491,27,0
201938,Stryktipset,112XX112X122X,135815,2044,121,33
201938,Europatipset,1211X11111211,52695,416,20,0
201938,Europatipset,21X11212122XX,30167,457,23,0
201937,Stryktipset,11212X221X111,2937829,6025,252,58
201937,Europatipset,122212X112X1X,62891,602,22,0
201937,Europatipset,1X1212XX22222,10000000,36451,968,193
201936,Stryktipset,1212X11222X11,6371,97,0,0
201936,Europatipset,22XX12221121X,68968,648,31,0
201936,Europatipset,X2X21211X112X,406660,5585,239,67
201935,Stryktipset,2X111X112X221,132743,924,61,18
201935,Europatipset,2211XX2211122,11760,234,0,0
201935,Europatipset,X112211X221X1,17576,258,0,0
201934,Stryktipset,21222X22X2X11,7500000,21163,842,166
201934,Europatipset,11X1X1121X121,6707,187,0,0
201934,Europatipset,22X122X122122,235837,2298,83,22
201933,Stryktipset,X221X11X11112,51369,393,31,0
201933,Europatipset,X1111121X2111,135944,1427,73,24
201933,Europatipset,X111221212122,694403,10880,308,54
201932,Stryktipset,1X1X22X1X1XX1,396871,4293,221,55
201932,Europatipset,222X2212X2112,10000000,16425,506,126
201932,Europatipset,1X221X1X2112X,12490,231,0,0
201931,Stryktipset,X221122122112,10000000,28970,1798,449
201931,Europatipset,11111111X221X,985,39,0,0
201931,Europatipset,XX1X12212XX2X,1475604,8002,265,63
201930,Stryktipset,122211X21XX2X,101674,1262,79,23
201930,Europatipset,111111X1X2X1X,32118,409,25,0
201930,Europatipset,1XX2X2112X2X2,577703,5188,209,55
201929,Stryktipset,112211X11X112,230403,2157,128,32
201929,Europatipset,1112112X111X1,10701,171,0,0
201929,Europatipset,X1112X1111121,25545,244,0,0
201928,Stryktipset,1X12111X1X122,69706,632,45,0
201928,Europatipset,11X21XX22XX1X,3288059,15150,498,108
201928,Europatipset,X112221111111,8041,204,0,0
201927,Stryktipset,1XX12X2X22111,64889,556,35,0
201927,Europatipset,1121121121X22,1124,47,0,0
201927,Europatipset,11XX21X212XX1,10000000,68413,1282,242
201926,Stryktipset,X1X121X112XX2,731110,8497,558,152
201926,Europatipset,1X2111X1X2111,191135,2047,99,29
201926,Europatipset,X22221111X12X,1390623,12257,468,106
201925,Stryktipset,X11211211112X,7226,130,0,0
201925,Europatipset,221112111121X,5426,118,0,0
201924,Stryktipset,121X1212X1XX2,95694,707,49,16
201924,Europatipset,111211212111X,21160,144,0,0
201924,Europatipset,12XX11112X111,132419,2076,111,36
201923,Stryktipset,1212221X11XX1,23891,251,18,0
201923,Europatipset,1XX12112XX1X1,12991,217,0,0
201923,Europatipset,12X2211111212,5355,87,0,0
201922,Stryktipset,222XX2X1X21X2,683784,5752,278,64
201922,Europatipset,1X111X2X22XXX,10000000,103563,2973,599
201922,Europatipset,12X2121XX12X2,17094,338,23,0
201921,Stryktipset,2X11X1222X222,553323,4392,279,70
201921,Europatipset,X11211X11X1XX,700416,3943,136,35
201921,Europatipset,1XX111XX2212X,579003,25785,993,189
201920,Stryktipset,1X11211211212,1014,27,0,0
201920,Europatipset,2112211X1X1X2,57423,734,35,0
201920,Europatipset,1121X11112212,15217,285,17,0
201919,Stryktipset,212X2X122X2X1,1896705,9232,402,82
201919,Europatipset,2X22111221211,534466,9571,406,105
201919,Europatipset,2121X2121112X,12552,353,21,0
201918,Stryktipset,22111111X1212,31006,463,34,0
201918,Europatipset,1XX12X121XX1X,193135,3684,170,48
201918,Europatipset,X1X2X1X2121X2,102364,3191,140,38
201917,Stryktipset,XX1X2X211X2X2,583333,5253,364,101
201917,Europatipset,21221112X1X21,38426,487,26,0
201917,Europatipset,X221111X1XX12,1885008,32788,912,182
201916,Stryktipset,22XX12X122221,154926,1467,82,21
201916,Europatipset,211121111X221,3558,64,0,0
201916,Europatipset,22112X2X21121,116688,1137,45,0
201915,Stryktipset,121111211111X,126126,892,59,18
201915,Europatipset,X2X11XX211222,70969,959,41,0
201915,Europatipset,21122X1112111,25607,339,15,0
201914,Stryktipset,122212212XX11,465242,4081,269,78
201914,Europatipset,111112X1112X2,24838,443,21,0
201914,Europatipset,X1XX121X2XX11,3516587,15019,481,109
201913,Stryktipset,121112112112X,55555,422,30,0
201913,Europatipset,X11XX21212112,3493,121,0,0
201913,Europatipset,212X2221X1112,65340,1307,81,30
201912,Stryktipset,1111212112221,4001,42,0,0
201912,Europatipset,111111X21X1X2,2537,69,0,0
201912,Europatipset,211111X222XX1,150273,1863,82,24
201911,Stryktipset,21X2112XX121X,14548,253,21,0
201911,Europatipset,212X222112X1X,909034,6717,261,65
201911,Europatipset,21X2122X1X11X,73069,1439,57,16
201910,Stryktipset,112111211X2X1,615255,3734,215,54
201910,Europatipset,2111X11X12X11,364764,3691,136,35
201910,Europatipset,1XX2X22212122,34978,763,36,0
201909,Stryktipset,121211112X11X,5447,78,0,0
201909,Europatipset,1111212X12221,755,19,0,0
201909,Europatipset,X2212122111X1,22366,311,18,0
201908,Stryktipset,X12X2121111XX,50654,505,40,0
201908,Europatipset,1XX1X21211111,54556,1236,53,16
201908,Europatipset,X1X2X2X212X12,1760,68,0,0
201907,Stryktipset,22X12X1X211X2,5685,118,0,0
201907,Europatipset,2111X11X1222X,60782,1333,67,21
201907,Europatipset,11XX1X21X1X22,108371,1783,81,24
201906,Stryktipset,12X2122112XX1,64711,868,56,17
201906,Europatipset,2X11X1212X112,29645,736,38,0
201906,Europatipset,11XXX121111X1,102563,1345,60,18
201905,Stryktipset,12XX112111X21,305885,4207,218,56
201905,Europatipset,X1X11X1X111X2,243077,2304,107,31
201905,Europatipset,12XX11121X1X2,117038,2034,96,29
201904,Stryktipset,112XXX1X11212,2163582,10141,445,97
201904,Europatipset,1122111X12211,65815,1591,50,0
201904,Europatipset,11X2112212X2X,5391,133,0,0
201903,Stryktipset,111111XXX2211,505152,3574,244,67
201903,Europatipset,1X1X1X1X21X11,1002534,8714,344,91
201903,Europatipset,2XX11XX212X22,35874,1022,61,22
201902,Stryktipset,121X22211X1X1,534992,2184,127,34
201902,Europatipset,111X1X1X112X2,1034663,9413,333,65
201902,Europatipset,21X22211121X2,21898,656,35,0
201901,Stryktipset,2211X1X111121,26388,423,31,0
201901,Europatipset,X2X2X2111121X,10000000,116110,2091,382
201901,Europatipset,1121212X21111,515288,5554,204,47
201852,Stryktipset,12112XX12XX1X,8548763,35520,1694,374
201852,Europatipset,11112XX211X21,109755,827,35,0
201852,Europatipset,1221X1212XXXX,185857,2750,126,37
201851,Stryktipset,22212X22X2222,10000000,46380,1776,287
201851,Europatipset,X221X1X121XXX,10000000,122255,1609,237
201851,Europatipset,22X12X111112X,328864,2325,95,27
201850,Stryktipset,112112XX21111,6402,128,0,0
201850,Europatipset,2111211221X2X,533191,4161,136,35
201850,Europatipset,211112122112X,11916,224,0,0
201849,Stryktipset,11121111X22X2,66650,978,61,18
201849,Europatipset,X21X1X12X1112,10000000,51295,1328,273
201849,Europatipset,2211X2XX1XX1X,1527358,7946,283,74
201848,Stryktipset,X11212121X12X,195982,2345,143,38
201848,Europatipset,112X11X222111,37236,621,28,0
201848,Europatipset,11XXXXX121X21,1360730,24127,885,201
201847,Stryktipset,1X11X2221X2X2,75815,633,45,15
201847,Europatipset,1X1211X1111X2,4002,73,0,0
201847,Europatipset,2211XX12XX121,1987398,10115,293,65
201846,Stryktipset,2X21122111112,1754,46,0,0
201846,Europatipset,1111XX11X22X1,17934,228,0,0
201846,Europatipset,11221X2112111,358545,1670,51,0
201845,Stryktipset,2XX1XXX22211X,1284716,9460,449,103
201845,Europatipset,X211X12X11XX1,124000,1241,56,17
201845,Europatipset,1XX221X212211,144394,1391,48,0
201844,Stryktipset,X211111X12X11,46330,407,33,0
201844,Europatipset,21211112111X2,558,22,0,0
201844,Europatipset,11X12122XX111,22146,264,0,0
201843,Stryktipset,121X1121111X2,5329,107,0,0
201843,Europatipset,X11XX1X21122X,238243,3962,140,36
201843,Europatipset,1XX11121XXX21,159804,2845,104,29
201842,Stryktipset,X12221222121X,5293009,44763,2218,490
201842,Europatipset,X1121X2111X12,183269,2570,105,30
201842,Europatipset,X11221X1X2XX2,288950,4996,180,45
201841,Stryktipset,1X111X2111221,107698,331,18,0
201841,Europatipset,X2122212X1X12,51376,320,0,0
201841,Europatipset,211X2XX221111,239898,1419,53,15
201840,Stryktipset,1X2212212212X,781714,6081,404,112
201840,Europatipset,112211212XXXX,24163,615,32,0
201840,Europatipset,X2XX2XX111111,35688,511,26,0
201839,Stryktipset,X112121XXX21X,23857,386,30,0
201839,Europatipset,X21212X21121X,471440,5947,268,70
201839,Europatipset,22XX211112111,405194,5849,188,45
201838,Stryktipset,12X11X2X2X122,338625,2482,149,39
201838,Europatipset,12X21X22111X2,261022,1069,37,0
201838,Europatipset,11121121X1XXX,43301,536,24,0
201837,Stryktipset,211212X111X12,2433,45,0,0
201837,Europatipset,21111X11XX221,910073,7439,229,51
201837,Europatipset,2XX2112XXX122,2607151,0,18871,1657
201836,Stryktipset,121211X2XX111,11573,207,18,0
201836,Europatipset,11XX2112XXX1X,186308,3926,157,45
201836,Europatipset,111111111111X,3512,104,0,0
201835,Stryktipset,1X12X2X221111,106026,1520,96,27
201835,Europatipset,X12221X111112,359699,2370,88,23
201835,Europatipset,212121112X2X1,858926,20296,732,180
201834,Stryktipset,1X1X2X2221111,378378,2327,127,33
201834,Europatipset,XX1112221221X,10000000,17712,363,73
201834,Europatipset,21X1X1X211111,34949,663,36,0
201833,Stryktipset,1111222X11211,18041,162,15,0
201833,Europatipset,1XX12121112X1,168811,1315,48,0
201833,Europatipset,1222222XXX2X1,3068336,23020,695,136
201832,Stryktipset,1221X1X211222,50528,370,25,0
201832,Europatipset,X12XX1XX1XX11,10000000,11058,367,89
201832,Europatipset,21X1111X12112,14025,200,0,0
201831,Stryktipset,111XX1XXX1221,10000000,11868,404,84
201831,Europatipset,X2XX22X22XXX1,10000000,96004,2050,349
201831,Europatipset,21221121X212X,82753,1327,59,18
201830,Stryktipset,112122211XX12,179520,984,54,15
201830,Europatipset,1X11X22XXXX11,533207,6813,264,72
201830,Europatipset,1XX1221221211,126874,1901,71,20
201829,Stryktipset,221211X11X111,7512,125,0,0
201829,Europatipset,22X121X12XX21,10000000,59955,1345,263
201829,Europatipset,11121X2XX1111,184034,1881,73,19
201828,Stryktipset,2XX11X1112121,629754,6004,411,109
201828,Europatipset,222X22221X2X1,12309,253,0,0
201828,Europatipset,12212X21XX222,1938405,19684,586,118
201827,Stryktipset,2112X1112X211,6562,135,0,0
201827,Europatipset,X2211111121X1,854664,11168,376,90
201827,Europatipset,X222XX111X111,384613,6200,275,71
201826,Stryktipset,11XX211121222,115129,2104,116,31
201826,Europatipset,XX2222X2X2X11,1490214,30602,1072,228
201825,Stryktipset,X2X11XX22X1X2,909090,6836,495,143
201824,Stryktipset,122222X12X122,10000000,19082,842,163
201823,Stryktipset,X1X21X11XX111,269344,2816,145,37
201823,Europatipset,111X1XX11X2X1,444226,9098,358,88
201823,Europatipset,21121X2XX1X1X,512032,12440,423,105
201822,Stryktipset,X1X1211211111,93020,1174,68,20
201822,Europatipset,11X1X11211X1X,409682,3769,171,49
201822,Europatipset,212XXX21X1211,113683,1425,48,0
201821,Stryktipset,1X112211X1XX2,501436,2894,190,53
201821,Europatipset,X11XXX11221X2,81261,1453,62,19
201821,Europatipset,XX1X12111221X,203852,2093,54,0
201820,Stryktipset,1212XXX21XX21,10000000,42458,2307,502
201820,Europatipset,2112X211111X1,23324,484,22,0
201820,Europatipset,212112122X221,126122,2305,100,31
201819,Stryktipset,21211122111X2,17112,365,31,0
201819,Europatipset,1X11111222211,12775,375,20,0
201819,Europatipset,1212X11X2X2X1,2739925,33271,837,165
201818,Stryktipset,X1211121111X2,236167,3352,209,56
201818,Europatipset,XX221XX11XX1X,10000000,19805,680,161
201818,Europatipset,1112X2X2121X1,111703,1400,62,19
201817,Stryktipset,2X1221X111221,265306,2181,151,43
201817,Europatipset,1111X22X12X1X,1390587,16318,696,152
201817,Europatipset,1221122122221,197285,3870,137,33
201816,Stryktipset,1X121X221X122,650000,4311,257,67
201816,Europatipset,21XXX222211X2,786793,24454,812,186
201816,Europatipset,11XX212221111,109040,2022,77,20
201815,Stryktipset,21111X12X12X1,23941,233,21,0
201815,Europatipset,212121212111X,94589,1548,71,22
201815,Europatipset,211111XX121X1,752943,3238,83,20
201814,Stryktipset,2XX222X11112X,152101,1166,76,22
201814,Europatipset,2221211X22122,15742,339,17,0
201814,Europatipset,1X1X1X11112XX,649703,13371,472,104
201813,Stryktipset,2211X211X2111,1362,28,0,0
201813,Europatipset,11XX1122X1221,111872,2952,140,41
201813,Europatipset,211221X21X112,86679,1436,56,16
201812,Stryktipset,21X2XX111211X,780879,8332,425,101
201812,Europatipset,122222X121111,397022,3395,129,33
201812,Europatipset,12121121X21XX,1500291,4516,116,27
201811,Stryktipset,1121211X121X2,143799,1245,80,23
201811,Europatipset,12221X2X1111X,283743,2362,109,32
201811,Europatipset,2XX122222X111,10000000,45397,1331,301
201810,Stryktipset,11X12211X121X,7282,153,16,0
201810,Europatipset,2X212X1X21X22,79095,829,45,16
201810,Europatipset,212121X21X221,4320,102,0,0
201809,Stryktipset,1XX11122212X1,123456,972,59,18
201809,Europatipset,1X1X1112212X1,476,23,0,0
201809,Europatipset,1111121X1X211,3592,80,0,0
201808,Stryktipset,1X1X121X22X2X,2834022,19782,948,209
201808,Europatipset,2X21X21211111,1055027,4951,153,36
201808,Europatipset,211211212X1X1,202395,3392,127,33
201807,Stryktipset,212211X1X2221,13879,277,26,0
201807,Europatipset,2X112122212X1,139001,3246,136,35
201807,Europatipset,1X2X11XX22X11,117877,1597,51,0
201806,Stryktipset,11X11XXXXX121,225489,2083,141,41
201806,Europatipset,111X211112211,418,21,0,0
201806,Europatipset,12XX1211111X2,1879998,18263,522,102
201805,Stryktipset,111X121211122,9849,183,17,0
201805,Europatipset,21XX1X1X1111X,1857785,19781,519,112
201805,Europatipset,XXX1121X1X211,496439,16596,675,161
201804,Stryktipset,2X12X1112X212,842255,12633,770,204
201804,Europatipset,1X2XX2X12X12X,457330,17530,690,169
201804,Europatipset,211XX21211X12,260933,5153,184,49
201803,Stryktipset,112X11XX22221,67567,721,53,17
201803,Europatipset,1211X21X1X222,95390,1497,61,18
201803,Europatipset,X2222X1X1X11X,1222424,18256,553,123
201802,Stryktipset,1X12XX1X2212X,3250000,11660,606,141
201802,Europatipset,121XXX222111X,35044,825,38,0
201802,Europatipset,11X2X1X121121,125806,2652,121,35
201801,Stryktipset,X2122X221121X,235802,3417,264,82
201801,Europatipset,22121XX111222,215955,6405,297,84
201801,Europatipset,X122X2X22221X,28163,691,32,0
201801,Europatipset,X1X111XX21XX2,683208,11260,386,94
201752,Stryktipset,X11X1X211X222,1300000,8784,525,138
201752,Europatipset,1X1XX1X212XX2,405128,7066,254,67
201751,Stryktipset,X121X1X2X11X2,617890,6591,398,100
201751,Europatipset,1111122X21112,16213,320,15,0
201750,Stryktipset,11X1222111111,53719,416,30,0
201750,Europatipset,222X11X1111X1,21348,397,18,0
201750,Europatipset,222XX1X2X2111,638935,12126,468,109
201749,Stryktipset,21X111X21112X,142857,1240,82,24
201749,Europatipset,1X11211121X11,458438,3842,136,34
201749,Europatipset,2X222XX111X21,192742,3784,149,40
201748,Stryktipset,22111XX1111X2,90277,886,61,19
201748,Europatipset,121112X121211,5509,137,0,0
201748,Europatipset,1111X11221X2X,33213,798,43,15
201747,Stryktipset,X112XX1122XX1,272426,1706,104,28
201747,Europatipset,X11211X112111,2542,45,0,0
201747,Europatipset,22X2XXXX21222,302060,3989,152,42
201746,Stryktipset,111X2121X22XX,8496,128,0,0
201746,Europatipset,21XX2X11X1X21,2791014,12050,450,111
201746,Europatipset,X1X2211X2X121,2142883,13393,437,98
201745,Stryktipset,X22X122121XXX,1264461,13171,668,155
201745,Europatipset,1X22122122221,306026,1595,60,17
201745,Europatipset,XXXX2221XX22X,10000000,43137,1373,290
201744,Stryktipset,2122221121211,1226110,15412,1047,271
201744,Europatipset,1X1121122X122,62556,841,37,0
201744,Europatipset,111122112X222,5944,112,0,0
201743,Stryktipset,21X122122X222,88549,1517,111,35
201743,Europatipset,22121222X12X1,10000000,16039,448,95
201743,Europatipset,11111X1X212X2,2356370,41605,1340,244
201742,Stryktipset,1112212X21212,400573,4128,211,49
201742,Europatipset,2221X1122XX11,84614,1069,50,0
201742,Europatipset,211221X2X2XXX,159783,2271,98,29
201741,Stryktipset,1X1111X1X1X11,155169,960,52,15
201741,Europatipset,11X11112122X1,9774,83,0,0
201741,Europatipset,X211222111X12,834440,6647,217,52
201740,Stryktipset,12222X1121122,580,18,0,0
201740,Europatipset,1X121222XX12X,37163,672,30,0
201740,Europatipset,1XX121XX11111,23564,337,18,0
201739,Stryktipset,2X11X112X21XX,159478,1485,105,32
201739,Europatipset,221X111212122,29223,466,23,0
201739,Europatipset,2X12111X21212,87198,1065,49,16
201738,Stryktipset,2X11222XX1XX2,21957,412,34,0
201738,Europatipset,XX1121X2XX212,52752,699,38,0
201738,Europatipset,1122X22X12XXX,1926417,33395,1170,294
201737,Stryktipset,XXX12X21X1121,539032,5574,354,87
201737,Europatipset,XX21X2111X1XX,1403379,12367,377,85
201737,Europatipset,X1212X2X11211,1812,70,0,0
201736,Stryktipset,X112222X11211,53191,615,42,0
201736,Europatipset,22XX1121X21X2,10000000,30321,915,188
201736,Europatipset,2111211XX2221,352626,3711,131,34
201735,Stryktipset,112X111112112,271701,3871,239,66
201735,Europatipset,1111X112121XX,10000000,32618,727,137
201735,Europatipset,2121222111222,1698,43,0,0
201734,Stryktipset,12X1X1X1X211X,2800000,14542,810,193
201734,Europatipset,11122XXX2X2X2,284714,5115,187,47
201734,Europatipset,1X2222XX11112,1252552,26189,935,185
201733,Stryktipset,2211111211121,777777,5739,403,105
201733,Europatipset,121111X11211X,9909,194,0,0
201733,Europatipset,2X22X1X2122X1,432609,4390,154,39
201732,Stryktipset,2221X112XX1X2,2780075,28176,1069,194
201732,Europatipset,1112221211222,10848,147,0,0
201732,Europatipset,2221XX22XX221,3111153,41840,1215,252
201731,Stryktipset,1XX212X11111X,1063342,16111,976,236
201731,Europatipset,X1111211XX221,67591,1485,70,22
201731,Europatipset,X221X1X221X11,124340,2349,110,32
201730,Stryktipset,2122X12121X11,2102681,21902,974,214
201730,Europatipset,2XXX1X21121X1,231566,6934,310,82
201730,Europatipset,21X1111X21121,169893,3775,158,39
201729,Stryktipset,X1X21212X21X1,86754,710,48,15
201729,Europatipset,112211XXXXX11,68201,1135,50,15
201729,Europatipset,211X1221112XX,153769,2373,87,23
201728,Stryktipset,11X2X111X1111,15202,277,25,0
201728,Europatipset,X1X22X2122222,10000000,25395,913,188
201728,Europatipset,11111122221X1,311764,3206,131,36
201727,Stryktipset,1212X1121222X,132705,1493,92,26
201727,Europatipset,12212111222X1,7775,198,0,0
201727,Europatipset,22X1X2XX2211X,745250,9016,312,74
201726,Stryktipset,2X122XX211X21,891902,12083,743,188
201726,Europatipset,11X12121X1X12,86229,1332,41,0
201726,Europatipset,22XX22X122X21,1840521,16433,472,108
201726,Europatipset,X2112212111X2,249789,4266,172,47
201725,Stryktipset,X1212112121XX,26690,223,18,0
201725,Europatipset,11X2X122XX111,2243124,20570,678,156
201724,Stryktipset,11111XX11X111,4193,99,0,0
201724,Europatipset,X111XX22X111X,285391,4207,138,35
201724,Europatipset,X22111X12112X,19356,484,25,0
201723,Stryktipset,X2X2111XX22X1,498477,3616,215,57
201723,Europatipset,1X1211121X112,14488,403,22,0
201723,Europatipset,XX2221221X111,244818,6744,248,62
201722,Stryktipset,2221111112222,27732,259,20,0
201722,Europatipset,212X1X1X1121X,426972,5395,215,57
201722,Europatipset,12112XX2XX11X,235262,6229,201,51
201721,Stryktipset,1121111112211,11922,104,0,0
201721,Europatipset,21111121121X1,14249,305,0,0
201721,Europatipset,XX211212X112X,35192,565,28,0
201720,Stryktipset,121211122X11X,2274,45,0,0
201720,Europatipset,12XXX12X12111,65810,950,44,0
201720,Europatipset,2XX1X12221X22,2912906,69425,2469,435
201719,Stryktipset,12221211X1X21,109243,718,52,17
201719,Europatipset,12X2XX1221XX1,2641332,12489,430,106
201719,Europatipset,21X21X12XX211,18013,408,20,0
201718,Stryktipset,XX211X2X11212,1874427,16869,675,141
201718,Europatipset,1X12112121112,66276,1338,59,17
