omg,produktnamn,correctRow,utd13,utd12,utd11,utd10
200305,Europatipset,21XX1X11X1X22,563827,3956,278,70
200304,Europatipset,11211XX2XX122,10000000,67357,2534,369
200303,Europatipset,21111XX1111X1,29022,752,77,25
200302,Europatipset,1212XXXX1X2XX,656449,8794,506,112
200251,Europatipset,2XX21X1111X2X,374958,4540,300,71
200250,Europatipset,21211X1XX1111,14529,382,36,12
200249,Europatipset,X11X11XX21X21,716486,32222,2211,503
200248,Europatipset,X1X21222XXX22,707872,9482,607,127
200247,Europatipset,111X1X1111X21,18953,466,46,15
200246,Europatipset,212111111XX12,5677,85,0,0
200245,Europatipset,11X2211X2X21X,136323,2585,170,44
200244,Europatipset,21222X12X2XX2,187224,2548,181,44
200243,Europatipset,X121X112X21X1,302106,1500,120,34
200242,Europatipset,12111X11X1112,2303,79,0,0
200241,Europatipset,XX22111X21112,219951,2588,205,54
200240,Europatipset,212XX1112X212,122452,805,64,19
200239,Europatipset,121211X11X211,10000000,2551,154,39
200238,Europatipset,22212X1111XX2,10000000,81426,2873,415
200237,Europatipset,21X12X21112XX,354922,13145,670,147
200223,Europatipset,1111X2XX22X11,76250,814,77,20
200222,Europatipset,21XX21XXXX112,201288,2840,233,50
200221,Europatipset,1111122X11111,26865,304,31,11
200220,Europatipset,X111X1112X12X,10545,217,23,0
200219,Europatipset,1X2XX211X2211,464693,2053,163,45
200218,Europatipset,122111111XXXX,8863,119,16,0
200217,Europatipset,1111212X2121X,20190,255,25,0
200216,Europatipset,XX211XXXX22X2,10000000,31275,992,192
200215,Europatipset,111222X11XX12,39663,514,41,13
200214,Europatipset,12X2XX11X111X,234598,2532,127,29
200213,Europatipset,X1212XX112X21,1013875,4338,259,63
200212,Europatipset,111211122112X,811,32,0,0
200211,Europatipset,121XXX1XX1221,70871,971,69,20
200210,Europatipset,21X11X12211XX,29590,785,77,26
200209,Europatipset,21X22112X1211,212087,4273,299,70
200208,Europatipset,X1X12222XXX1X,222602,2099,160,44
200207,Europatipset,XX22211212XXX,10000000,39184,1950,340
200206,Europatipset,X1X1XXX11112X,712842,7874,602,154
200205,Europatipset,XX1XX1X211XXX,154260,4496,371,102
200204,Europatipset,21X21112X1X22,708162,9722,980,239
200203,Europatipset,XX11111X12XX1,4962,107,14,0
200202,Europatipset,212XX1X1XX111,10000000,4444,257,63
200201,Europatipset,X11211222XXX2,32035,828,68,20
200151,Europatipset,2121212111X12,81278,2011,165,46
200150,Europatipset,1111111XX1221,29727,909,75,22
200149,Europatipset,X221112122112,25626,281,30,11
200148,Europatipset,112121122XX11,7986,243,23,0
200147,Europatipset,122111X2XX11X,10982,404,50,18
200146,Europatipset,11X12XX11X11X,129041,3124,240,63
200145,Europatipset,21121111X1112,43271,697,51,15
200144,Europatipset,11X1X1121221X,7307,235,27,10
200143,Europatipset,X1X121221X111,224356,5168,374,85
200142,Europatipset,211X222111112,128290,1276,115,33
200141,Europatipset,XXXXX211X2211,10000000,0,10147,1626
200140,Europatipset,XXX1222X111X1,10000000,5341,380,87
200139,Europatipset,X11X211X12221,45824,1006,76,0
200138,Europatipset,12111212XX12X,19991,859,85,0
200137,Europatipset,21X111X1112X2,128382,3716,260,64
200136,Europatipset,12X2212XXX212,279588,10668,742,161
200135,Europatipset,X22X12XX21111,343933,2328,168,40
200134,Europatipset,XXX112XX1112X,236513,2919,200,48
200124,Europatipset,111112121X211,2034,90,0,0
200123,Europatipset,X212X2XXXXX22,10000000,50126,2025,369
200122,Europatipset,1X121X1XX1112,964,59,0,0
200121,Europatipset,XX21X11X11112,8243,337,37,0
200120,Europatipset,212XX1X11X12X,22144,772,82,0
200119,Europatipset,121XXXXX2X111,14526,381,40,0
200118,Europatipset,X111111X1X11X,30528,829,91,28
200117,Europatipset,XXX111212111X,119641,2195,127,0
200116,Europatipset,X21XX12X211X2,203455,5490,300,68
200115,Europatipset,1X2211112X122,46506,826,66,0
200114,Europatipset,X2X2111112122,58205,1145,80,23
200113,Europatipset,1XXX2XX222121,701780,9017,645,131
200112,Europatipset,1111X11X2XXX1,70801,1280,85,0
200111,Europatipset,1XXX12211XX1X,65433,1452,127,37
200110,Europatipset,11111X1XXX12X,31949,894,83,24
200109,Europatipset,12X111XX1XXX2,146301,2878,215,56
200108,Europatipset,1211111111111,309,26,0,0
200107,Europatipset,1122XX11X111X,4626,175,0,0
200106,Europatipset,1221X11212121,150021,3027,230,59
200105,Europatipset,1211222111X12,38335,1168,96,0
200104,Europatipset,2112X12XX1211,43471,1029,90,0
200103,Europatipset,12XX2X1122121,58636,1269,107,32
200102,Europatipset,XX12111XX222X,1352744,10350,649,147
200101,Europatipset,X22211122XXXX,10000000,29300,1096,182
200051,Europatipset,221X1X11XXX21,10000000,90741,2725,489
200050,Europatipset,22222XXX12112,10000000,452193,8705,1056
200049,Europatipset,11121X12XXXX1,22453,659,63,0
200048,Europatipset,X2XX1X1211X1X,111812,3038,248,65
200047,Europatipset,111X2121X12X1,664430,7470,477,99
200046,Europatipset,11XX211X11XX1,7047,262,32,0
200045,Europatipset,1212XXX211X1X,476458,1597,103,0
200044,Europatipset,X2X22122X1111,38109,875,71,20
200043,Europatipset,11111X12X21X1,242460,4626,286,71
200042,Europatipset,111X222221XX2,593577,17796,1815,361
200041,Europatipset,2111X2X111212,543360,4384,322,73
200040,Europatipset,2XX1212XX2112,10000000,38248,3221,567
200039,Europatipset,XX1111X2121X1,84998,1957,136,36
200038,Europatipset,12221XX2111XX,185852,3714,282,69
200037,Europatipset,11X112X1XX11X,274974,3164,208,52
200036,Europatipset,2X2X1X1111XX2,10000000,11248,801,172
200035,Europatipset,1212X11212211,10000000,3670,171,36
200024,Europatipset,2122111212X22,48373,812,69,22
200023,Europatipset,11211X12X1X22,214715,4432,283,69
200022,Europatipset,11222211X1111,5496,218,25,0
200021,Europatipset,111X11X112212,27550,236,22,0
200020,Europatipset,X1XX11211X221,9529,353,36,0
200019,Europatipset,11121XXXXX122,20998,542,51,0
200018,Europatipset,1X22111121211,30169,597,47,0
200017,Europatipset,1XX1X211X1X22,47575,617,51,0
200016,Europatipset,1X2211XX11XXX,3027,144,0,0
200015,Europatipset,2X11112X11XX2,59562,924,72,21
200014,Europatipset,X21X1212X222X,226608,1450,104,29
200013,Europatipset,1X1X1X1X1X1X2,241777,3837,526,133
200012,Europatipset,1121212X11111,95199,1337,93,24
200011,Europatipset,1121121XXX112,813427,9663,489,91
200010,Europatipset,2X211XX12111X,113867,1446,121,34
200009,Europatipset,21121X2121X11,13129,378,36,0
200008,Europatipset,1X1XX1X111X21,34717,747,65,20
200007,Europatipset,12211XX221X11,77189,1252,105,0
200006,Europatipset,XXXX11X1XX1X2,10000000,31096,1412,288
200005,Europatipset,XX121121XX2X2,139094,2736,168,35
200004,Europatipset,1X1121X1XX1X1,112878,1346,103,29
200003,Europatipset,2X22111XX2XX2,10000000,16006,844,147
200002,Europatipset,211X1X2X221X1,88867,1425,100,0
200001,Europatipset,X11122X111XX1,17064,607,63,0
199952,Europatipset,111221X11X111,10151,341,27,0
199950,Europatipset,X11X12XXXXX12,347799,5543,415,95
199949,Europatipset,1112XXX1121XX,83974,1685,147,42
199948,Europatipset,11111111122X1,11095,272,0,0
199947,Europatipset,X1222211X1X11,60398,1092,73,20
199946,Europatipset,1111X2X111XX1,16610,571,59,0
199945,Europatipset,XX122XX11111X,26913,728,70,23
199944,Europatipset,X111221X1XXX1,30962,830,76,23
199943,Europatipset,11XX121X2X121,107433,3006,237,54
199942,Europatipset,XX11XX2111XXX,182339,2649,235,64
199941,Europatipset,2X11X111X21X2,517452,15514,1506,362
199940,Europatipset,1X11X111222X1,61216,2840,249,69
199939,Europatipset,X211X11212111,67298,1296,109,0
199938,Europatipset,21X22X111X122,34302,783,69,20
199937,Europatipset,111122X2112XX,42517,1091,72,0
199936,Europatipset,XX121122X121X,74340,2246,175,49
199935,Europatipset,XX1X1XX11X22X,288497,12109,1165,263
199934,Europatipset,11X1XXXXX1221,10646,338,41,0
199923,Europatipset,X212111111122,24586,306,29,0
199922,Europatipset,1X222XXXX2112,10000000,29399,1757,357
